SBF 9825,1091462,9
B551612,487793,8
SBG 4181,1100453,9
SAB 6847,936537,9
B116216,408960,8
SBK 5498,1187057,9
SAU 1774,322028,9
B531310,437396,8
GAA 2140,435,0
ART-376,732641,1
HAB 1421,141585,14
AAE 6336,281060,1
SDE 734,1058064,9
SFF 506,1130457,9
B551882,488278,8
LEA 2743,88550,3
LCA 4225,81500,3
B132892,495597,8
SBR 1482,909734,9
PAC 539,104895,7
OAA 7441,27224,6
SBE 7961,1053792,9
DAF 491,900023130,18
SFL 641,1140142,9
MAD7396,99189,15
SAR 3467,483850,9
SBH 8607,1134876,9
SBH 4084,1123160,9
SAJ 5998,338399,9
SAY 812,838062,9
ARP 950,729697,1
SAR 4046,477474,9
AQP 732,337995,1
SBI 3080,1143564,9
B126858,457939,8
SAA 2603,601816,9
AAG 6423,743654,1
RAA8016,84495,17
SBF 6204,437270,9
SAF 3076,511432,9
SBF 9731,1091071,9
ASA 942,741293,1
B532752,417603,8
B802102,302640,8
SAX 6740,499085,9
SCG 475,1018681,9
SAF 6328,396280,9
AAG 2153,734853,1
SAB 1991,929887,9
SBI 5785,1149346,9
QAB 2230,1873601,4
EMA 7995,612207,2
SFM 427,1141297,9
SBD 1432,1016524,9
AAJ 5920,253735,1
SAZ 7262,973552,9
SAR 9878,502583,9
HAB 4937,142523,14
SAB 5818,935370,9
SBE 6611,1048840,9
SFU 511,1156975,9
SBR 8029,482835,9
SAY 6323,417890,9
SBF 6017,386927,9
AOR 453,350490,1
SBK 6677,1060510,9
SAD 6870,486631,9
SBZ 3834,1064320,9
GAA 5838,20395,0
SAE 3987,421206,9
GAA 8497,22751,0
JYB 411,128879,12
HAB 200,147244,14
SBG 1970,1094618,9
NAK 2380,109623,5
AAE 9813,249964,1
SGI 275,1183045,9
SAA 2752,998245,9
SBI 5143,1148209,9
SAB 4630,933990,9
SBH 6859,1130485,9
AAF 6790,728205,1
GBF 398,27683,0
B521765,413521,8
GAM 201,17896,0
SAG 5052,425847,9
SBI 7753,1153521,9
STP 3614,478765,9
JYJ 142,125306,12
SAD 5808,417822,9
B142773,504219,8
B131784,485699,8
STP 6770,383100,9
SBJ 8639,1173161,9
SAJ 4156,391875,9
HAG 146,141258,14
SBJ 5571,1166763,9
SCB 5765,515469,9
SAU 2525,319602,9
LEA 4663,103180,3
B545438,413468,8
SBD 6319,1025975,9
SBI 9388,1156574,9
JFB 4064,124620,12
SGH 167,1181014,9
CCB 6926,1041268,13
AVI 5576,426479,1
ERB 0098,237600,2
SBI 7316,1152803,9
AAA-1483,379776,1
SBD 1462,1016590,9
LFA 3696,112030,3
B141079,358255,8
KDE223,37673,16
SBB 9252,1001388,9
SAU 3760,430320,9
SCQ 4198,971986,9
B100964,353781,8
AAQ 3381,131602,1
AAB 1801,284072,1
DCC 0474,49538,18
LDA 1970,90160,3
SBA 3936,978641,9
SAB 7062,936798,9
SCB 5037,926725,9
KMM590,27472,16
LDA 1143,87500,3
LGA 3739,66680,3
AAA 8901,236407,1
SAA 4312,920410,9
CCL 266,1189,13
FRB 1637,13343,11
JTP 0139,130829,12
SBD 6442,1026244,9
AQQ 895,321309,1
RAC 3873,99671,17
GAA 7143,25852,0
AAG 9646,307820,1
FRA 7437,2843,11
EMA 2846,600377,2
SBI 9755,1157075,9
SAJ 5813,468178,9
LDA 1409,78150,3
SBJ 4816,1165303,9
AAB 1678,244219,1
LFA 4433,116000,3
AQA 796,315940,1
ARY 773,739561,1
MAB5224,105027,15
SID 048,1161322,9
SBJ 3050,1084600,9
SBF 9729,1091068,9
CCB 4133,1025743,13
SAY 3330,423115,9
OAA 4917,33713,6
SBH 6203,1129020,9
SBI 3022,1143458,9
SBJ 3475,1162574,9
SBK 4162,1184080,9
LCA 7686,102280,3
SAF 3303,479370,9
CCA 6333,112716,13
AAC 2925,331467,1
SBG 1870,1094388,9
B590786,480878,8
API 356,373258,1
AAF 1399,720794,1
AAC 8120,257176,1
KNH 1555,20777,16
LDE 651,108710,3
SBA 2335,979581,9
SBF 8711,1086878,9
BBM956,501759,8
LGE 581,63520,3
SBJ 7015,1169776,9
SCQ 1937,1143978,9
EMA 8183,612927,2
B108626,356750,8
SAS 1863,376062,9
LCE 990,100170,3
SCF 4483,1146921,9
IAA 5032,345596,10
AAB 3217,315752,1
SAW 1414,904654,9
AAC 8536,318348,1
SAE 5825,496063,9
SAV 5839,430511,9
HAD 367,155163,14
LFA 3020,101220,3
B538958,427276,8
AAK 5425,247790,1
NAB 2280,35683,5
AAB 1751,252447,1
SAB 9645,939807,9
SCG 7778,940637,9
SCJ 6763,1172997,9
SGE 815,1176728,9
SCR 7959,921965,9
OAA 2176,44497,6
LGE 780,65170,3
SAF 1739,995408,9
SBI 9001,1155751,9
QAC 259,4003459,4
SHC 81,1178920,9
SAN 6398,328593,9
B554142,495441,8
SGC 247,1172102,9
KDN 647,39667,16
JFN 1320,132006,12
SAA 5579,397725,9
SBF 2673,1066495,9
SAD 7025,473282,9
KDC518,23864,16
LFA 2912,99430,3
AAC-3057,366518,1
LDB 3478,108530,3
AAD 9805,262731,1
SBK 3116,1181595,9
SAJ 3330,499976,9
SAD 7130,416244,9
SAC 1066,940242,9
EMA 4854,47606,2
AAG-5565,370852,1
SCO 6124,1016020,9
SCO 6168,1159527,9
SOF 3295,1027170,9
JFM 588,130933,12
AAE 8469,347246,1
KDC073,29682,16
SAI 5119,471768,9
SAC 3846,943496,9
AAC 4395,330583,1
SBJ 8516,1172923,9
SAS 53,886672,9
SAV 3958,411798,9
SAG 4627,403757,9
EMA 2104,52157,2
B546827,474346,8
SBK 3610,1182792,9
SAJ 8914,902104,9
SBF 4084,1070633,9
SBH 7186,1131345,9
SAB 2651,930543,9
SEN 396,1104714,9
NAK 2668,110032,5
SBP 8232,1017322,9
SAN 1536,473582,9
SBH 8276,1134131,9
SAV 1835,960732,9
SCH 9096,490246,9
SAI 3471,339320,9
LBA 1137,111510,3
B506968,366210,8
B805252,153668,8
SCI 4278,1157480,9
SCK 47,1025217,9
AAB 5187,374353,1
SBZ 3320,364256,9
OAV 794,47545,6
ASP 750,316934,1
AAF 1134,367905,1
LMA 2207,47200,3
LFA 2178,64380,3
SAF 9725,982337,9
SBC 5855,1008799,9
B529915,433299,8
SBD 5751,1024453,9
OAA 4662,18917,6
SBC 5665,1008557,9
SDC 233,1054227,9
AAE 7094,302964,1
SAH 1385,491019,9
SBD 1811,416264,9
SFT 348,1154556,9
ATM 1505,236646,1
SAA 9491,928317,9
OAA 1834,25611,6
AAE 8872,167282,1
SBJ 3260,1162192,9
SAJ 5684,445528,9
SAH 7932,419028,9
OTP 2197,22812,6
NAF 6324,10091,5
PTP 0329,22602,7
SFE 219,1128641,9
SCM 3063,1146593,9
SAC 4642,944448,9
RAB 5081,109458,17
SAN 4693,958863,9
SAJ 4435,423009,9
AAD 6338,149690,1
AAD-6175,260568,1
SAH 7827,461718,9
LFA 3298,103260,3
NAJ 1094,108019,5
SAQ 4471,416079,9
SBR 3423,381531,9
SAK 6060,450247,9
FRA 7103,5489,11
SAP 7056,460794,9
SAB 8912,938942,9
SAF 1860,492836,9
SBE 3593,1041340,9
B134538,511736,8
AAH 1519,303694,1
SAI 3844,488295,9
GAA 4351,5560,0
SAR 3677,466621,9
AAD 2013,175251,1
SAY 7291,398268,9
DEM 0112,36994,18
SAF 9896,506388,9
SAY 4939,495517,9
SBL 8055,471647,9
MCB 3209,97926,15
SAD 6564,511377,9
SAG 5422,382337,9
PAA 6013,6398,7
SFJ 867,1137214,9
SBR 1989,1111364,9
SFZ 25,1165930,9
AOQ 249,348629,1
SCR 7700,433023,9
AAA 6328,162376,1
SCF 8753,990479,9
AAC 3103,403576,1
SDM 615,1067693,9
AAA 8043,265348,1
B124215,446378,8
SAO 2872,487534,9
SET 119,1112375,9
B554424,496354,8
SBH 3593,1121565,9
LGC 453,49810,3
GAK 646,22362,0
SAF 5368,368062,9
SAO 3609,397117,9
SAW 8854,407757,9
LCA 4363,106550,3
ATC 1228,367835,1
SBP 7406,491210,9
FRF 1261,13379,11
SCN 3953,947679,9
ARF 256,720889,1
SAV 6175,341690,9
SFL 118,1139257,9
HAC 850,154221,14
QAD 1151,684302,4
SAB 7351,921024,9
SBG 9670,505144,9
B575731,492646,8
SBR 4780,1134683,9
LDC 661,91910,3
B130558,479218,8
SBF 1064,1060979,9
SDQ 432,1073410,9
SBH 1567,1116005,9
AAC 9916,714800,1
SAS 9947,353238,9
AAQ 1696,170307,1
LBA 5546,102360,3
SAA 9458,928291,9
AAG 6351,745676,1
SBJ 8292,1172457,9
B302538,153744,8
SAV 9928,337459,9
SBJ 6675,1168862,9
SBK 1066,1176391,9
FRA 6307,12201,11
NTP 1577,1998,5
SCF 8276,1184916,9
ARH 798,372742,1
EMA 9179,617247,2
ASO 978,371556,1
AAB 8186,341018,1
SAW 6854,433240,9
MAA6630,61964,15
AAD 3874,266407,1
SAE 6087,494312,9
SBP 1647,963844,9
SCM 2565,1131706,9
SBF 8647,426057,9
IAA 7430,341714,10
HAG 728,115113,14
LHB 669,34250,3
AAC 1080,144631,1
PAB-3187,24965,7
DAM 508,30112,18
SAK 5164,456651,9
SBY 5020,925593,9
SAY 4965,324782,9
SAY 2493,347861,9
LFA 5671,62330,3
QAA 4077,3038101,4
SBH 7819,1132883,9
SAS 8475,194813,9
HAG 928,115896,14
LNA 1357,21280,3
SBG 7735,1108776,9
AAF 2428,346533,1
LDA 2137,71370,3
OAA 2386,39880,6
NAA 1920,32789,5
SBG 8836,1111494,9
SAB 3564,932769,9
SBI 4807,1147584,9
GDA 1117,3973,0
IAB 3978,345931,10
CCM 1997,1047657,13
SBB 9987,1002197,9
SAC 1840,941062,9
SBJ 6935,1169445,9
AAG 9954,226168,1
RAD 1989,105471,17
STP 2020,272845,9
B134178,509151,8
SFH 668,1133814,9
SAI 9589,457580,9
GBE 904,25600,0
AAG 2627,734188,1
SAU 3495,393184,9
PMA 1012,24899,7
SAR 1837,458327,9
SBA 4554,252218,9
EPB 306,360704,2
SBJ 3095,1161872,9
SCM 9707,506061,9
SAN 4358,435815,9
SBH 3109,1026993,9
SBH 7806,1132871,9
SBJ 9227,1174415,9
SBA 5633,936855,9
B554653,467251,8
LBA 4178,108130,3
B706752,451858,8
LJA 2547,47310,3
GAA 5044,19039,0
SDL 74,1065469,9
SAZ 6139,321169,9
AAA 2203,345685,1
B555944,504111,8
SBJ 1495,1158717,9
AAB 6494,125446,1
APS 482,420658,1
AQS 764,336547,1
SAN 2079,364065,9
SAK 6013,464389,9
SAB 2263,930177,9
SBF 3840,1069902,9
SAY 2985,490878,9
MAC8003,43183,15
SAA 4853,923620,9
SAJ 8371,948825,9
SCM 8322,928929,9
LNA 1006,26500,3
SBJ 7764,1171285,9
SBJ 7300,1170405,9
SAF 1166,429524,9
OAB 5811,19885,6
AQR 040,717924,1
SBJ 1258,1047866,9
SAG 3217,461902,9
LCD 791,91130,3
AAF 2550,322260,1
SCA 8599,925747,9
AQC 888,374609,1
B543678,465984,8
SAP 3599,478661,9
SBI 5074,1148128,9
SAY 4844,263902,9
LDA 2274,90820,3
B505092,362680,8
B506047,364459,8
SOF 2035,902550,9
PAA 7501,107566,7
AAP 6881,126202,1
SBG 9124,1112153,9
B567493,516734,8
SAK 3115,441526,9
B536457,448832,8
SAB 7879,937724,9
AAC-4860,253170,1
SBF 6735,1079245,9
SBK 4899,1185812,9
QAA 2070,4003154,4
B119872,150029,8
SBB 8149,1000110,9
B542104,462304,8
SAJ 6565,487180,9
LAB 8164,89880,3
LDA 2849,93640,3
DAF 655,900023029,18
SCF 6520,978273,9
SAO 4362,505238,9
SAH 2131,443023,9
SCM 5751,407827,9
SBC 2542,1004134,9
SBA 3658,978440,9
SBI 9331,1156409,9
SAX 7721,372609,9
RBA1744,9532,17
HAF 058,109136,14
SBJ 6961,1169618,9
AAB 4235,307347,1
SBI 8717,1155183,9
SBG 3844,1099707,9
AAB 7197,373077,1
SAA 9137,927888,9
B552481,410696,8
SCN 9536,1146918,9
SBH 5399,1126857,9
AAU 1786,325597,1
SBK 4778,1185717,9
NAG 7790,104605,5
SAJ 2493,504201,9
JFB 0127,135938,12
LDA 3662,100040,3
SAI 9131,440795,9
SBF 2655,1066442,9
AAB 2871,211090,1
SAC 4475,944257,9
SBH 8352,499484,9
RAB1606,64668,17
KDH942,40046,16
B529387,432129,8
OME 1053,34563,6
B545644,419189,8
SBC 9476,1014913,9
SAQ 1099,489292,9
SAI 3326,400609,9
SAK 3308,601113,9
SAV 1990,903945,9
LCA 2114,98510,3
GDA 1324,27770,0
AAF 7094,271464,1
RAA8436,83038,17
MAB7844,117610,15
B804669,424678,8
B552322,490416,8
SBF 6737,975214,9
HIA 768,111551,14
AAC 2195,251072,1
HAB 8416,106966,14
ATM 5020,306289,1
SAF 177,960606,9
SBK 4734,1185583,9
SAW 9469,441635,9
AAG 4852,739880,1
B400649,51018,8
SAE 7303,431152,9
SBH 6847,372376,9
SBA 3923,978651,9
SAJ 1358,430200,9
STP 1906,223446,9
B130754,478683,8
SDY 291,1083064,9
SAZ 6912,982194,9
SBI 4712,503782,9
AAG 6554,240304,1
B551703,487753,8
LDC 573,91370,3
MAC6519,118473,15
NAH 8660,105738,5
ATM 2804,331761,1
SBK 1734,481387,9
SAQ 3535,505406,9
SAW 6225,904054,9
SAE 2045,989926,9
B506951,366161,8
LBA 2899,109650,3
SAC 5590,945540,9
B204099,258382,8
SBF 9870,1091571,9
SAF 4519,501755,9
SGH 64,1180849,9
AAF 5903,725555,1
LCA 4442,107290,3
SAJ 1202,460528,9
HAD 398,145691,14
SAW 5864,276774,9
SAJ 1172,492439,9
SAX 7011,448050,9
JFB 0089,114152,12
CCB 6898,1016947,13
OAA 9935,42057,6
MAI567,110847,15
SBA 3858,471682,9
SBD 9503,1032789,9
MAC8862,46922,15
SGU 986,1168747,9
APX 934,426815,1
QAB 3577,4001175,4
SBG 1943,1094551,9
SAZ 3240,306555,9
SID 890,1080896,9
EMA 3590,603002,2
STP 1795,383527,9
SBF 9548,359707,9
SBV 8618,1156185,9
MAB4737,46432,15
LPA 1472,22740,3
SBA 7226,914090,9
SBC 6041,1009054,9
SCJ 1372,464512,9
SFI 152,1134616,9
AAG 2212,131372,1
B123031,439918,8
QAG 276,1105401,4
QBI 5084,4002670,4
SCR 8059,957167,9
LGE 481,62630,3
AAB 3300,244203,1
AAA 9456,359827,1
LCF 261,101730,3
B554451,496412,8
ASY 416,251768,1
HAB 6922,141877,14
SBL 3681,1168177,9
QAA 4192,4003852,4
NAJ 1384,108363,5
SBE 9361,1058506,9
SEC 987,1089611,9
QAC 194,4003378,4
B146920,468585,8
SAF 6962,410438,9
SAK 5478,389940,9
SCM 2377,1173044,9
LFA 3698,112070,3
SAZ 6927,973354,9
SBI 2412,1141909,9
SBH 5143,1126080,9
LGD 480,55030,3
DAA 3743,900018462,18
SBR 1735,509959,9
JTP 1114,112483,12
PAB 4041,18884,7
AOO 35,345128,1
SBI 8063,1153960,9
SAP 2166,476241,9
AAE 7869,167553,1
SBF 8638,495727,9
AAE 9699,371954,1
SBG 7502,1108173,9
SGJ 296,1184689,9
ARA 162,720454,1
AOE 940,331802,1
SEY 620,1120664,9
KDG938,39095,16
HAH 790,108524,14
SEE 600,1090369,9
B117370,412966,8
B709365,493929,8
SAK 8048,501196,9
AAE-3760,225151,1
SAB 7055,403115,9
SBD 6953,1027306,9
B703681,207101,8
QAA 5263,4004111,4
SAR 3679,405942,9
SBF 1649,1062781,9
APZ 087,428196,1
AAH 4259,321269,1
SAQ 4022,959294,9
SEO 33,1105726,9
SAG 7073,504038,9
SBH 4302,1123885,9
B551395,487668,8
SBD 8826,407291,9
ARS-682,733400,1
NAG 290,109380,5
AAR 8650,375132,1
AAG 1711,733640,1
AAC 2252,278233,1
SFW 886,1161777,9
SAS 8346,273195,9
SBE 7772,1053058,9
AAO 6688,175270,1
SBF 3185,1068071,9
SBF 7202,1081152,9
MAC3989,108671,15
JFA 507,132311,12
SBJ 3465,1162556,9
QAA 9081,4002837,4
SBF 8059,1084591,9
AAF 6144,265209,1
SCA 2718,1137206,9
SBF 9531,1090285,9
AQT 680,362072,1
SAV 5907,316825,9
SAA 2961,998513,9
SBH 2678,1118754,9
DAM 345,28733,18
ARW 560,735496,1
AAA 8915,150205,1
B540991,452679,8
SBJ 1735,1159131,9
MAB6873,105426,15
B583828,489215,8
AAF 2794,159778,1
SBJ 5568,1166760,9
SBE 8318,1055091,9
SBH 7303,367918,9
B551786,487987,8
B568197,484357,8
SAC 3282,942781,9
AAE 7053,719668,1
AAD 7438,263107,1
B551894,488804,8
SAJ 8528,489644,9
SBH 6883,1130556,9
SAY 8783,314029,9
STU 952,1054882,9
SAC 6819,947002,9
SBH 7213,1053426,9
B572394,434750,8
EMB 0732,623433,2
KMJ329,35102,16
OAA 9217,26101,6
SAQ 5416,394289,9
SBI 9105,1156019,9
RAC 7802,80796,17
SBF 6410,994082,9
HAA 7971,145059,14
SAX 6867,489159,9
SAX 1225,964533,9
SBP 7313,1167110,9
SCL 4163,1124568,9
SBI 9096,961612,9
SBC 6153,1009172,9
SBJ 7905,1171644,9
SER 775,1111760,9
QBI 1351,1529401,4
AAG 8235,259846,1
PAA 9896,16085,7
SBC 6821,1010236,9
B518253,408626,8
SAX 9630,453797,9
SCG 1140,509562,9
JFB 0317,134082,12
SDN 759,1069298,9
QAA 8725,3169801,4
SAP 2702,450751,9
SAW 7329,436261,9
SBD 3938,505922,9
SBG 6363,1105350,9
AAC 3949,359505,1
SBF 1169,1061253,9
SAF 9918,493634,9
SHZ 894,1084647,9
EAT 149,616827,2
HMY 964,139743,14
SCL 8521,438776,9
SBG 8497,1110726,9
AAB 2012,136421,1
SBE 4734,1044222,9
B119948,429624,8
B131521,430923,8
SBE 5879,1047095,9
AAF 3586,379297,1
SAZ 8459,974349,9
SAW 3996,378691,9
EAL 130,607178,2
MAB6613,91395,15
SBK 2624,1180265,9
ATM 2277,250199,1
SCO 2845,1166266,9
SBN 2403,435307,9
APY 110,374887,1
SBF 5879,1076296,9
STC 2226,1104943,9
SAG 2678,463773,9
B555813,503087,8
SFZ 887,1072408,9
IAB 4287,340597,10
SAA 1794,997058,9
LCA 4046,83490,3
OAA 9981,34669,6
B207091,481738,8
CCB 6365,605,13
PAA 6135,276,7
AAF 3033,359241,1
AAC-3659,97897,1
SBG 5371,1103151,9
SBE 4802,1044346,9
B128324,465380,8
SAN 1351,395519,9
SBK 2419,1179795,9
CAA 9164,1054453,13
STC 2356,1105826,9
AAA 7898,246779,1
ARU 288,733443,1
AAG 3390,735732,1
B552148,490162,8
SAZ 6313,973024,9
SAV 3077,500909,9
SAY 1497,302428,9
SAA 7253,926079,9
SBG 4709,388462,9
SAG 9806,319152,9
PAA 9539,19006,7
SFW 621,1161281,9
QAB 526,1056501,4
SBE 4076,1042586,9
SAH 6013,910690,9
AAF 4597,727284,1
SBI 6662,1151456,9
SBJ 2404,1160495,9
SBH 8590,1134849,9
SAR 3396,981610,9
SBI 2814,1142889,9
SBG 4049,1103088,9
SBE 9724,1059707,9
B600229,404000,8
MAD8714,31271,15
B528863,430630,8
LJA 1870,36670,3
ARQ 940,730843,1
B127873,463073,8
AAG-1930,734019,1
OAA 3324,31886,6
KMD061,35244,16
SBF 3607,1069195,9
ARI 333,342692,1
SAS 1980,415447,9
SCB 5698,446987,9
SBH 7609,1132429,9
EPG 247,365653,2
PAA 5612,108864,7
ATU 1209,425195,1
QAB 2318,3140001,4
SAQ 1352,416234,9
SAB 9231,939315,9
DAA 1201,900014549,18
SBH 6263,508040,9
B550493,462987,8
SCA 6846,1173126,9
MAB6090,99108,15
SAE 3577,984055,9
SCM 4096,1077475,9
SCR 2750,1059224,9
MAD3080,126812,15
SAE 8785,324459,9
SEH 85,1094003,9
SAF 2981,982777,9
RAA2364,90678,17
AAE 1756,274305,1
SAA 5666,924578,9
SAZ 9539,241624,9
OAA 7889,34025,6
SAF 7513,370375,9
SAW 6639,368632,9
B540762,459405,8
OAA 459,35774,6
SAW 5849,433390,9
SAE 8400,294367,9
B556058,502738,8
MAD2568,126098,15
IBD 965,349218,10
SBI 9208,1156171,9
SAE 4757,505064,9
B133770,505003,8
SCR 7813,928869,9
SAN 6142,498883,9
SAI 7678,482430,9
FRF  572,10369,11
SAC 1341,940583,9
AAB-3386,290344,1
SBB 9206,513163,9
SAN 8299,479386,9
B543725,466083,8
SBI 8455,1154697,9
JYO 3954,122711,12
IAA 1930,342598,10
RAC 4954,75030,17
AAC 1516,260006,1
SDR 394,601501,9
LJA 1460,37840,3
CCA 5126,110316,13
SAP 9611,984781,9
RAD 1919,101305,17
SBE 8031,1006890,9
FRA 4841,9344,11
SCK 58,1025248,9
NAJ 1183,38012,5
SBG 6399,1105432,9
ARD 166,720285,1
SAC 4846,944675,9
AAG 3677,736964,1
SAE 7979,468900,9
SAB 8855,938854,9
SBF 8916,1087469,9
SBB 4643,309673,9
B550617,484703,8
SBP 8850,308413,9
BEA3733,489305,8
SGH 819,1182219,9
SAI 2241,451604,9
JYO 5104,133759,12
SBI 2092,1141041,9
AQZ 203,164804,1
AAO 9957,315121,1
SBR 3933,1024793,9
SAG 7180,507547,9
AAB 4065,325999,1
SAP 1178,432459,9
SCO 772,1033776,9
SAY 1725,494171,9
B522136,414082,8
B134167,509055,8
HAF 062,158740,14
AQB 457,346036,1
SAF 7576,336777,9
GAN 579,26887,0
QBI 5581,4003054,4
SAN 5243,470599,9
SAO 2608,494400,9
LFA 5510,86430,3
B539883,457385,8
HAF 429,146532,14
SBE 9279,1058210,9
AAC 6389,224027,1
AAG 5344,238300,1
OAA 1541,35768,6
B544623,468193,8
SAB 7107,486013,9
SAK 8814,413097,9
IAA 3387,347081,10
SAF 6035,430237,9
SAF 2288,464353,9
LBA 4511,91080,3
AAD 2635,58606,1
AAF 6365,284272,1
NAJ 1940,109009,5
AAE 4608,269277,1
SBE 2314,1037672,9
SAY 2292,967703,9
HAP 314,147709,14
SAJ 3694,401342,9
SBK 3777,1183211,9
ETP 2396,303202,2
MAB3301,98801,15
SAZ 8386,381960,9
SAJ 9073,981611,9
FRA 4170,11471,11
AAG 5717,741511,1
ASF 309,746575,1
AAC 6612,714450,1
SAD 9989,502148,9
LFC 340,100630,3
STC 2445,1140439,9
SBN 5489,1123393,9
SBD 8231,1030109,9
SAD 6353,416252,9
AAC 7780,354224,1
SAX 1319,964653,9
SFK 138,1137548,9
AAG 6284,743522,1
SBI 7895,1153684,9
JFN 0460,111239,12
SAY 6710,969476,9
SBD 5558,1024015,9
SAG 3679,414875,9
SCA 6399,1145293,9
SAN 5065,480616,9
SCN 9461,1122809,9
SAP 4535,502979,9
SBI 1853,1140307,9
SBC 5683,1008575,9
B204801,259972,8
SAJ 5338,421799,9
SBI 7113,454753,9
LDB 5477,96710,3
AAF-3529,234947,1
SAJ 4271,511882,9
FRA 9859,6932,11
APT 625,408827,1
SBR 2183,1079709,9
SBK 4840,1185811,9
SAH 7975,319486,9
AAF 4087,324915,1
SCO 1499,387966,9
AAB 9930,353837,1
PTC 0017,107782,7
AUW 163,353127,1
B544428,467485,8
B545181,469139,8
SAI 6290,453014,9
SKS 687,883350,9
CCU 332,1047237,13
SBD 4395,1021612,9
SBH 1403,317745,9
SBJ 1816,1159252,9
SBM 5325,1141188,9
OAA 5238,35381,6
GAA 5346,19599,0
SAH 5470,443084,9
SBI 7395,1152935,9
HAA 7350,145737,14
SBP 1509,1117813,9
SBI 1306,1139057,9
DAX 945,52797,18
SBD 8119,1029904,9
ARB 316,342197,1
SBJ 3117,1161940,9
AAE 1374,204935,1
SAC 4758,944576,9
RAM214,105661,17
B537834,450985,8
SAY 7785,223054,9
AAA 7567,276452,1
SBR 4208,512630,9
AAG 3993,304544,1
SBC 1996,1003347,9
MAC5020,126939,15
SAF 8192,504265,9
LBA 2290,89730,3
AAC 4162,418268,1
SBB 8363,1000290,9
SCO 2136,1141679,9
SAF 5879,512381,9
FRB 5948,2917,11
SBI 1511,1139514,9
SCO 7591,1011168,9
NAA 1913,33719,5
KDD460,20578,16
SAJ 1599,371267,9
CCU 380,1048015,13
SBG 8168,1110018,9
SAS 7452,449092,9
SAH 6809,473012,9
SBG 3539,1098930,9
SBE 3888,1042119,9
B562199,469570,8
LGA 2414,41250,3
STP 3058,1032589,9
SBR 9930,1167729,9
SBI 3526,1144715,9
PAA 4174,20549,7
SAV 1695,323873,9
SAK 6845,183743,9
SBG 7102,1107042,9
ARU 179,373603,1
SKV 490,1135054,9
SBG 9884,1114025,9
SAC 6520,946664,9
SAB 3776,932978,9
B559325,518105,8
B138408,492218,8
LDB 3339,93070,3
SBH 1095,1024956,9
KDJ223,40310,16
SBB 6809,439858,9
B132416,490947,8
ERB 3445,54464,2
JFA 320,131756,12
SGG 467,1176465,9
SCB 3071,1080793,9
SCB 7304,1188004,9
SAE 9354,360346,9
SAN 8309,271815,9
SCM 855,1030343,9
LDD 505,98090,3
LCA 2009,97530,3
QAE 4494,1792601,4
B703401,201615,8
SFO 123,1144113,9
RAI171,103690,17
STP 7596,1162666,9
SCG 368,1018442,9
FRA 6830,10504,11
SBJ 7644,1171072,9
SBA 9290,916087,9
SAX 2999,388815,9
B133145,499146,8
EMA 4889,49951,2
CCE 158,112004,13
SFO 595,1145114,9
CCA 2115,107288,13
JTP 0265,123351,12
SAF 3376,383498,9
AAD 5808,267428,1
PAG 768,105087,7
AAC-8167,168582,1
SAD 3713,953926,9
IAA 3299,340525,10
SAU 5384,325668,9
SGJ 670,1185321,9
OAB 2207,45649,6
SAU 3384,474748,9
HAB 553,113836,14
AAA 5608,74662,1
SBL 8176,1114372,9
SBJ 9176,1174247,9
B710309,513117,8
SAY 4720,441392,9
ARS 062,730692,1
ASA 256,739918,1
SBI 8567,1154913,9
ASE 217,741183,1
SBH 1563,1116001,9
SGK 753,1187433,9
SLA 320,1097871,9
SBL 4800,964709,9
SBZ 7827,1132833,9
CCA 2445,107420,13
SAK 8446,261692,9
SBF 3768,1069629,9
MAD7996,120817,15
SCN 9500,1162013,9
B147278,510918,8
B144085,201549,8
RAA3840,78327,17
SAP 8022,489349,9
SBD 4451,1021706,9
NTP 1624,104002,5
LBA 1818,114560,3
B522183,414167,8
ARU 131,734289,1
AAA 7777,283626,1
SCN 9972,418669,9
SKV 153,891928,9
NAB 544,101602,5
SAS 3193,448587,9
SCB 7197,1155453,9
SBC 7916,1012007,9
AAB 9987,341278,1
NAA 1681,32191,5
B520629,411908,8
AAG 4973,740405,1
SAC 7761,948081,9
SAR 4798,466644,9
SAF 9236,475611,9
SBR 5617,481267,9
SBG 6657,1105949,9
B523669,416487,8
SBJ 6853,965031,9
SIQ 823,1087950,9
SBJ 4006,1163782,9
GAN 250,26362,0
LEE 102,76880,3
SAD 2104,487366,9
SFQ 807,1149312,9
SAZ 9240,416549,9
SAP 4373,341374,9
SBY 4675,418510,9
SBL 3056,966915,9
SBF 3451,1068752,9
APM-714,378983,1
SBR 4682,1154546,9
SAF 3830,513069,9
AAK 5821,271424,1
JSJ 0281,121206,12
B125957,454305,8
SBF 4673,1072623,9
SGC 917,1173438,9
B585726,507609,8
SAV 8818,442587,9
SBI 9185,1156138,9
MAB5842,118191,15
SBA 2300,507711,9
ATH 865,314992,1
AQI 638,350263,1
B539300,455955,8
NAJ 1060,107978,5
SBH 3680,1121837,9
SBF 6753,1079335,9
SCH 196,1020105,9
SBB 4290,977807,9
LEA 3006,90910,3
SJQ 782,1118005,9
SAR 3807,480728,9
SBR 4046,483408,9
B554725,499756,8
SAK 9841,404102,9
JFB 1057,101502,12
HAC 2180,147446,14
GBA 3324,22596,0
RAA3948,83494,17
B544532,451244,8
SAJ 1423,482464,9
